"open","high","low","close","adjusted close","volume","dividend amount","split coefficient","dates"
256.64,257.25,255.58,256,241.732101592,2029174,0,1,"2018-03-12"
253.4,256.26,253.05,256.25,241.968168098,2450814,0,1,"2018-03-09"
251.4,252.02,250.36,251.89,237.851168242,3021617,0,1,"2018-03-08"
248.54,251.07,248.36,250.72,236.746376997,2730204,0,1,"2018-03-07"
251.22,251.25,249.23,250.83,236.850246259,1931994,0,1,"2018-03-06"
246.02,250.79,245.95,250.2,236.255358666,3024611,0,1,"2018-03-05"
244.24,247.86,243.33,247.36,233.573643163,3276498,0,1,"2018-03-02"
249.53,251.03,244.45,246.05,232.336654675,5182334,0,1,"2018-03-01"
253.37,253.82,249.34,249.34,235.443289887,2716623,0,1,"2018-02-28"
255.63,256.34,252.14,252.14,238.087234748,2947118,0,1,"2018-02-27"
253.56,255.5,252.99,255.4,241.165541979,1891991,0,1,"2018-02-26"
249.82,252.49,249.3,252.49,238.417727856,2923105,0,1,"2018-02-23"
249.17,250.9,247.81,248.41,234.565122486,3177722,0,1,"2018-02-22"
249.86,252.44,248.11,248.11,234.28184268,2797969,0,1,"2018-02-21"
250,251.51,248.6,249.42,235.518831168,3454368,0,1,"2018-02-20"
250.27,253,250.17,250.94,236.954115522,3007455,0,1,"2018-02-16"
249.6,250.97,246.98,250.97,236.982443502,2923845,0,1,"2018-02-15"
243,248.12,242.84,247.76,233.951349572,3650816,0,1,"2018-02-14"
242.63,245,241.97,244.56,230.929698302,3077691,0,1,"2018-02-13"
242.5,245.32,240.66,243.74,230.155400164,4236207,0,1,"2018-02-12"
239.6,242.2,232.42,240.44,227.039322292,9713095,0,1,"2018-02-09"
246.25,246.43,236.7,236.79,223.592751313,6985672,0,1,"2018-02-08"
246.71,250.28,245.92,245.93,232.223342752,6240150,0,1,"2018-02-07"
238.8,247.81,237.67,247.28,233.498101882,11701703,0,1,"2018-02-06"
251.26,253.47,241.92,242.79,229.258347444,8559206,0,1,"2018-02-05"
257.37,257.5,253.09,253.19,239.078714071,5532170,0,1,"2018-02-02"
258.29,260.12,257.95,258.73,244.309947832,3125707,0,1,"2018-02-01"
259.83,260.38,257.95,258.99,244.555456998,5597301,0,1,"2018-01-31"
259.67,260.35,258.46,258.75,244.328833152,6678947,0,1,"2018-01-30"
262.83,263.25,261.48,261.54,246.963335353,5145000,0,1,"2018-01-29"
261.33,263.37,260.97,263.36,248.681899513,2857269,0,1,"2018-01-26"
261.17,261.22,259.53,260.33,245.820773467,3585564,0,1,"2018-01-25"
261.03,261.63,259.02,260.21,245.707461544,2935509,0,1,"2018-01-24"
259.84,260.63,259.51,260.34,245.830216127,2161081,0,1,"2018-01-23"
257.45,259.78,257.45,259.75,245.273099174,1607788,0,1,"2018-01-22"
257.15,257.69,256.53,257.68,243.318468509,2541164,0,1,"2018-01-19"
256.84,257.27,256.02,256.59,242.289218545,3154233,0,1,"2018-01-18"
255.5,257.35,254.74,256.94,242.619711653,1867698,0,1,"2018-01-17"
256.79,257.4,253.8,254.48,240.296817239,3719563,0,1,"2018-01-16"
254.03,255.56,253.9,255.41,241.174984639,2054913,0,1,"2018-01-12"
252.47,253.73,252.33,253.73,239.588617723,2280293,0,1,"2018-01-11"
251.51,252.17,250.82,251.87,237.832282922,1953626,0,1,"2018-01-10"
252.18,252.94,251.91,252.3,238.238317311,2129810,0,1,"2018-01-09"
251.16,251.88,250.87,251.77,237.73785632,2476193,0,1,"2018-01-08"
250.46,251.4,249.95,251.25,237.246837988,2190162,0,1,"2018-01-05"
249.27,250.12,249.17,249.65,235.736012354,2918028,0,1,"2018-01-04"
247.24,248.7,247.18,248.56,234.70676239,2917652,0,1,"2018-01-03"
246.15,247.09,245.74,247.09,233.318691338,2784283,0,1,"2018-01-02"
246.76,246.77,245.03,245.29,231.619012498,2326724,0,1,"2017-12-29"
246.13,246.21,245.77,246.14,232.421638617,2346711,0,1,"2017-12-28"
245.71,246.02,245.38,245.68,231.987276247,1379426,0,1,"2017-12-27"
245.66,245.71,245.26,245.54,231.855079004,1492258,1.1839,1,"2017-12-26"
247.09,247.13,246.44,247.01,232.123937181,1888511,0,1,"2017-12-22"
247.22,247.81,246.82,247.06,232.17092393,2262361,0,1,"2017-12-21"
247.72,247.77,246.27,246.56,231.701056441,2569992,0,1,"2017-12-20"
247.92,247.95,246.63,246.75,231.879606087,3170296,0,1,"2017-12-19"
247.52,248.01,247.45,247.65,232.725367568,2089580,0,1,"2017-12-18"
245.15,246.55,245.07,246.12,231.28757305,3170751,0,1,"2017-12-15"
245.4,245.48,244,244.07,229.361116343,1932948,0,1,"2017-12-14"
245.36,245.8,244.97,245.04,230.272659272,1808436,0,1,"2017-12-13"
244.94,245.58,244.69,245.1,230.329043371,1854983,0,1,"2017-12-12"
244.02,244.71,243.9,244.68,229.93435468,2513268,0,1,"2017-12-11"
243.45,243.92,243.2,243.89,229.191964047,1685660,0,1,"2017-12-08"
241.69,242.91,241.55,242.57,227.951513874,2669407,0,1,"2017-12-07"
241.45,242.26,241.33,241.77,227.199725891,1204971,0,1,"2017-12-06"
242.91,243.5799,241.6296,241.78,227.209123241,1884780,0,1,"2017-12-05"
244.7,245.07,242.59,242.64,228.017295323,2162250,0,1,"2017-12-04"
243.25,243.71,239.52,242.9,228.261626417,3775569,0,1,"2017-12-01"
242.3,244.4,242.23,243.35,228.684507158,5451711,0,1,"2017-11-30"
241.6,242.18,240.84,241.33,226.7862425,2442133,0,1,"2017-11-29"
239.59,241.48,239.44,241.42,226.870818648,1793519,0,1,"2017-11-28"
239.19,239.53,238.83,239.05,224.643646748,2654206,0,1,"2017-11-27"
239.12,239.28,238.99,239.12,224.709428196,1219347,0,1,"2017-11-24"
238.86,238.95,238.44,238.62,224.239560707,2143705,0,1,"2017-11-22"
238.06,239,238,238.79,224.399315653,1151522,0,1,"2017-11-21"
237.12,237.47,236.86,237.21,222.914534386,1419879,0,1,"2017-11-20"
237.17,237.39,236.79,236.9,222.623216543,1370465,0,1,"2017-11-17"
236.52,237.928,236.5,237.54,223.224646929,1072436,0,1,"2017-11-16"
235.74,236.2438,234.82,235.53,221.335779621,2436152,0,1,"2017-11-15"
236.44,236.85,235.64,236.74,222.472858946,2763302,0,1,"2017-11-14"
236.33,237.5165,236.31,237.32,223.017905234,900110,0,1,"2017-11-13"
236.72,237.18,236.4,237.04,222.75477944,1018980,0,1,"2017-11-10"
236.73,237.3368,235.48,237.18,222.886342337,1644158,0,1,"2017-11-09"
237.41,238.12,237.15,238.04,223.694514419,4704473,0,1,"2017-11-08"
237.89,238.22,237.11,237.69,223.365607176,1502717,0,1,"2017-11-07"
237.24,237.89,237.21,237.79,223.459580674,1688740,0,1,"2017-11-06"
236.83,237.44,236.34,237.43,223.121276082,1934271,0,1,"2017-11-03"
236.45,236.765,235.32,236.64,222.378885448,1907593,0,1,"2017-11-02"
237.03,237.39,236.13,236.54,222.28491195,2078341,0,1,"2017-11-01"
236.26,236.47,235.9,236.13,221.899620609,1357556,0,1,"2017-10-31"
236.13,236.615,235.5327,235.86,221.645892165,1292843,0,1,"2017-10-30"
235.63,236.88,235.3,236.72,222.454064247,2824985,0,1,"2017-10-27"
235.1,235.41,234.67,234.72,220.574594288,3298206,0,1,"2017-10-26"
235.3,235.41,233.291,234.5,220.367852593,1943399,0,1,"2017-10-25"
235.68,235.89,235.27,235.63,221.429753119,1818164,0,1,"2017-10-24"
236.49,236.49,235.152,235.3,221.119640576,1100561,0,1,"2017-10-23"
235.8,236.185,235.53,236.16,221.927812658,1296336,0,1,"2017-10-20"
234.03,234.99,233.6199,234.99,220.828322733,1653623,0,1,"2017-10-19"
235.06,235.09,234.68,234.87,220.715554535,1527797,0,1,"2017-10-18"
234.47,234.69,234.22,234.66,220.51821019,1332411,0,1,"2017-10-17"
234.41,234.69,234.0406,234.51,220.377249943,1767459,0,1,"2017-10-16"
234.37,234.47,234.02,234.14,220.029548001,1067911,0,1,"2017-10-13"
233.87,234.27,233.64,233.88,219.785216906,1079399,0,1,"2017-10-12"
233.74,234.24,233.6,234.24,220.123521498,1036377,0,1,"2017-10-11"
233.84,234.2526,233.29,233.86,219.766422206,1027634,0,1,"2017-10-10"
233.92,233.93,232.98,233.27,219.211978569,768438,0,1,"2017-10-09"
233.46,233.7,233.18,233.68,219.59726991,1101532,0,1,"2017-10-06"
232.86,233.93,232.76,233.9,219.804011606,1471827,0,1,"2017-10-05"
232.12,232.78,231.9766,232.52,218.507177334,1006990,0,1,"2017-10-04"
231.9,232.25,231.67,232.2,218.206462141,1315390,0,1,"2017-10-03"
231,231.73,230.91,231.73,217.764786701,1960563,0,1,"2017-10-02"
229.91,230.83,229.74,230.76,216.853243771,1726212,0,1,"2017-09-29"
229.36,230.01,229.29,229.94,216.082661088,1084539,0,1,"2017-09-28"
229.53,230.0631,228.5968,229.67,215.828932644,2103854,0,1,"2017-09-27"
229.09,229.32,228.53,228.78,214.992568513,2335149,0,1,"2017-09-26"
228.82,229.2,227.86,228.7,214.917389714,1523513,0,1,"2017-09-25"
228.75,229.26,228.72,229.04,215.236899607,1599223,0,1,"2017-09-22"
229.54,229.58,228.87,229.07,215.265091657,1899830,0,1,"2017-09-21"
229.68,229.78,228.63,229.72,215.875919393,1850533,1.176,1,"2017-09-20"
230.79,230.85,230.44,230.77,215.758115854,1299418,0,1,"2017-09-19"
230.46,230.9,230.122,230.49,215.496330213,1325168,0,1,"2017-09-18"
229.62,230.13,229.49,230.09,215.122350726,1419681,0,1,"2017-09-15"
229.47,229.94,229.31,229.77,214.823167136,1857180,0,1,"2017-09-14"
229.37,229.85,229.28,229.85,214.897963033,1155775,0,1,"2017-09-13"
229.32,229.72,229.13,229.71,214.767070212,1535002,0,1,"2017-09-12"
227.85,229.01,227.84,228.87,213.981713289,2007238,0,1,"2017-09-11"
226.45,226.9804,226.25,226.4,211.672389953,1896853,0,1,"2017-09-08"
227.13,227.13,226.342,226.75,211.999622005,1620299,0,1,"2017-09-07"
226.76,227.14,226.1915,226.8,212.046369441,1523352,0,1,"2017-09-06"
227.1,227.3507,224.98,226.01,211.307759953,2222499,0,1,"2017-09-05"
227.76,228.1079,227.51,227.69,212.8784738,1393725,0,1,"2017-09-01"
226.63,227.58,226.55,227.3,212.5138438,2202709,0,1,"2017-08-31"
224.86,226.2401,224.69,225.97,211.270362004,1377845,0,1,"2017-08-30"
223.25,225.16,223.15,224.85,210.223219439,1394206,0,1,"2017-08-29"
225.16,225.21,224.19,224.68,210.064278157,798197,0,1,"2017-08-28"
224.95,225.58,224.47,224.6,209.989482259,1220802,0,1,"2017-08-25"
225.04,225.17,223.88,224.11,209.531357387,1345458,0,1,"2017-08-24"
224.46,225.06,224.26,224.63,210.017530721,1463269,0,1,"2017-08-23"
223.72,225.6,223.69,225.4,210.737441234,1455556,0,1,"2017-08-22"
222.85,223.36,222.12,223.14,208.624457129,1281547,0,1,"2017-08-21"
223.09,224.2689,222.45,222.87,208.372020975,2691136,0,1,"2017-08-18"
226.19,226.5,223.28,223.28,208.75534995,3396186,0,1,"2017-08-17"
226.95,227.39,226.37,226.81,212.055718928,1530078,0,1,"2017-08-16"
226.84,226.87,226.1,226.45,211.719137389,1309702,0,1,"2017-08-15"
225.56,226.6654,225.56,226.43,211.700438415,2201879,0,1,"2017-08-14"
224.13,224.82,223.87,224.23,209.643551233,1584454,0,1,"2017-08-11"
226.24,226.345,223.85,223.93,209.363066617,3042676,0,1,"2017-08-10"
226.35,227.15,226,227.05,212.28010662,1535034,0,1,"2017-08-09"
227.34,228.62,226.73,227.18,212.401649954,1065082,0,1,"2017-08-08"
227.33,227.66,227.2,227.63,212.822376877,848497,0,1,"2017-08-07"
227.36,227.59,226.84,227.26,212.476445851,1039834,0,1,"2017-08-04"
227.18,227.18,226.55,226.88,212.121165338,1266394,0,1,"2017-08-03"
227.31,227.42,226.2873,227.28,212.495144826,1889733,0,1,"2017-08-02"
227.3,227.32,226.68,227.15,212.373601492,1674501,0,1,"2017-08-01"
227.23,227.3,226.44,226.64,211.896777646,3020261,0,1,"2017-07-31"
226.54,226.92,226.09,226.77,212.018320979,2364130,0,1,"2017-07-28"
227.75,227.78,225.65,227.03,212.261407646,1834455,0,1,"2017-07-27"
227.57,227.59,226.98,227.3,212.5138438,1574199,0,1,"2017-07-26"
227.51,227.5928,227.0199,227.23,212.44839739,1349504,0,1,"2017-07-25"
226.67,226.8334,226.2199,226.69,211.943525081,1277931,0,1,"2017-07-24"
226.36,226.78,226.11,226.77,212.018320979,2461780,0,1,"2017-07-21"
227.13,227.25,226.3995,226.93,212.167912774,1697624,0,1,"2017-07-20"
225.98,226.86,225.96,226.86,212.102466364,1255309,0,1,"2017-07-19"
225.13,225.69,224.73,225.67,210.989877388,3146451,0,1,"2017-07-18"
225.45,225.8602,225.34,225.5,210.830936106,1176176,0,1,"2017-07-17"
224.52,225.9,224.39,225.47,210.802887644,1642410,0,1,"2017-07-14"
224.16,224.61,223.89,224.45,209.849239951,1485924,0,1,"2017-07-13"
223.47,224.28,223.47,224.07,209.493959438,1492107,0,1,"2017-07-12"
222.42,222.7599,221.2193,222.4,207.932595077,1638921,0,1,"2017-07-11"
222.2,222.99,222.04,222.57,208.09153636,1800233,0,1,"2017-07-10"
221.52,222.52,221.3798,222.34,207.876498154,2148110,0,1,"2017-07-07"
222.16,222.25,220.72,220.94,206.567569948,2541830,0,1,"2017-07-06"
222.84,223.17,222,222.94,208.437467386,2043819,0,1,"2017-07-05"
223.09,223.53,222.47,222.55,208.072837385,1762460,0,1,"2017-07-03"
222.57,222.91,221.86,222.06,207.614712513,2982313,0,1,"2017-06-30"
223.81,223.92,220.4191,221.69,207.268781487,4613043,0,1,"2017-06-29"
222.73,223.84,222.5,223.62,209.073232515,2875567,0,1,"2017-06-28"
223.21,223.52,221.63,221.66,207.240733026,3476711,0,1,"2017-06-27"
224,224.4491,223.24,223.44,208.904941745,1321687,0,1,"2017-06-26"
223.12,223.65,222.72,223.37,208.839495335,1257512,1.01,1,"2017-06-23"
224.17,224.659,223.87,224,208.485814043,1344396,0,1,"2017-06-22"
224.57,224.72,223.64,224.13,208.606810274,1422018,0,1,"2017-06-21"
225.36,225.36,224.18,224.22,208.690576896,1365997,0,1,"2017-06-20"
224.73,225.765,224.62,225.7,210.068072453,1433388,0,1,"2017-06-19"
224,224.06,222.94,223.87,208.364817812,1603612,0,1,"2017-06-16"
222.86,223.93,222.51,223.81,208.308973397,2171076,0,1,"2017-06-15"
224.82,224.84,223.38,224.26,208.727806506,1886036,0,1,"2017-06-14"
223.99,224.57,223.6395,224.5,208.951184164,2170673,0,1,"2017-06-13"
223.21,223.48,222.51,223.41,207.936677301,1812639,0,1,"2017-06-12"
224.12,224.9298,222.1,223.5,208.020443922,2117658,0,1,"2017-06-09"
223.82,224.3079,223.24,223.76,208.262436385,1116090,0,1,"2017-06-08"
223.69,223.93,222.93,223.68,208.187977166,1328893,0,1,"2017-06-07"
223.37,223.9547,223.2,223.31,207.843603277,1449440,0,1,"2017-06-06"
223.99,224.28,223.81,223.95,208.439277031,1831231,0,1,"2017-06-05"
223.48,224.32,223.17,224.1,208.578888067,1857591,0,1,"2017-06-02"
222.14,223.45,221.86,223.4,207.927369898,2111300,0,1,"2017-06-01"
222.04,222.08,220.92,221.67,206.317189281,2326169,0,1,"2017-05-31"
221.56,221.97,221.42,221.72,206.363726293,1511818,0,1,"2017-05-30"
221.76,222.07,221.67,221.93,206.559181744,1196072,0,1,"2017-05-26"
221.425,222.24,221.21,221.92,206.549874341,1565020,0,1,"2017-05-25"
220.64,221,220.28,220.89,205.591211893,1454448,0,1,"2017-05-24"
220.31,220.54,219.9,220.36,205.097919565,1258977,0,1,"2017-05-23"
219.26,220.05,219.2341,219.93,204.697701261,1859933,0,1,"2017-05-22"
217.88,219.4679,217.825,218.71,203.562198167,2436492,0,1,"2017-05-19"
216.33,218.24,216.1301,217.36,202.305698841,2894833,0,1,"2017-05-18"
218.61,219.07,216.42,216.57,201.570414051,3507715,0,1,"2017-05-17"
220.88,220.94,220,220.48,205.209608394,2452545,0,1,"2017-05-16"
219.88,220.72,219.83,220.52,205.246838004,1441009,0,1,"2017-05-15"
219.5,219.6,219.12,219.41,204.213716336,1056500,0,1,"2017-05-12"
219.74,219.93,218.62,219.75,204.530168018,1855740,0,1,"2017-05-11"
219.76,220.22,219.55,220.2,204.949001126,1067300,0,1,"2017-05-10"
220.29,220.4857,219.44,219.79,204.567397627,1637189,0,1,"2017-05-09"
220.13,220.25,219.57,220.07,204.828004895,2225028,0,1,"2017-05-08"
219.56,220.06,219.12,220.06,204.818697493,1729796,0,1,"2017-05-05"
219.27,219.35,218.3098,219.18,203.99964608,1439117,0,1,"2017-05-04"
218.78,219.17,218.24,218.98,203.813498032,1649865,0,1,"2017-05-03"
219.29,219.38,218.77,219.2,204.018260885,2573012,0,1,"2017-05-02"
219.16,219.5729,218.65,219.13,203.953109068,1506653,0,1,"2017-05-01"
219.33,219.3399,218.43,218.6,203.45981674,1257631,0,1,"2017-04-28"
219.2,219.3567,218.47,219.02,203.850727642,1154178,0,1,"2017-04-27"
218.96,219.8979,218.81,218.85,203.692501801,2824460,0,1,"2017-04-26"
218.41,219.36,218.29,219.01,203.841420239,1745507,0,1,"2017-04-25"
217.75,217.95,217.2299,217.7,202.622150523,2366350,0,1,"2017-04-24"
215.97,216.02,214.93,215.4,200.481447968,2594355,0,1,"2017-04-21"
214.98,216.5,214.62,216.03,201.06781432,2734329,0,1,"2017-04-20"
215.31,215.7,214.06,214.28,199.439018898,2032384,0,1,"2017-04-19"
214.55,215.24,213.9775,214.75,199.876466811,2696140,0,1,"2017-04-18"
214,215.35,213.8,215.34,200.425603554,1746903,0,1,"2017-04-17"
214.5,215.24,213.47,213.47,198.685119303,1806823,0,1,"2017-04-13"
215.49,215.6899,214.62,214.9,200.016077848,2002741,0,1,"2017-04-12"
215.63,215.88,214.25,215.79,200.844436662,1780816,0,1,"2017-04-11"
216.06,216.88,215.5,216.06,201.095736527,1311885,0,1,"2017-04-10"
215.86,216.64,215.4,215.91,200.956125491,1835945,0,1,"2017-04-07"
215.71,216.6834,215.22,216.1,201.132966137,1635457,0,1,"2017-04-06"
216.89,217.93,215.34,215.54,200.611751602,2311797,0,1,"2017-04-05"
215.71,216.25,215.33,216.2,201.226040161,2481598,0,1,"2017-04-04"
216.51,216.69,214.74,216.08,201.114351332,2843854,0,1,"2017-04-03"
216.56,217.1097,216.35,216.35,201.365651197,1331402,0,1,"2017-03-31"
216.17,217.13,215.98,216.87,201.849636123,2494842,0,1,"2017-03-30"
215.72,216.47,215.48,216.29,201.309806783,1748673,0,1,"2017-03-29"
214.16,216.46,214.05,215.97,201.011969906,3057222,0,1,"2017-03-28"
212.87,214.72,212.62,214.38,199.532092922,2082864,0,1,"2017-03-27"
215.14,215.77,213.88,214.73,199.857852007,2647442,0,1,"2017-03-24"
214.8,216.0249,214.44,214.8,199.923003823,2436713,0,1,"2017-03-23"
214.58,215.3448,213.95,215.02,200.127766677,2600312,0.998,1,"2017-03-22"
219,219.13,215.41,215.58,199.721985854,3468676,0,1,"2017-03-21"
218.59,218.89,217.9795,218.3327,202.272197888,1035933,0,1,"2017-03-20"
219.3,219.44,218.56,218.56,202.482777754,1588569,0,1,"2017-03-17"
219.61,219.65,218.651,219,202.890411457,1710910,0,1,"2017-03-16"
218.13,219.85,217.87,219.37,203.233194344,3358849,0,1,"2017-03-15"
217.77,217.81,216.89,217.56,201.556337519,1428401,0,1,"2017-03-14"
218.18,218.41,217.86,218.3,202.241903293,1388168,0,1,"2017-03-13"
218.55,218.56,217.26,218.17,202.121466062,1819935,0,1,"2017-03-10"
217.33,217.836,216.4602,217.41,201.417371484,1636234,0,1,"2017-03-09"
217.95,218.2,217.07,217.18,201.20429023,1784358,0,1,"2017-03-08"
217.98,218.33,217.42,217.64,201.630452738,1743151,0,1,"2017-03-07"
218.07,218.648,217.63,218.3,202.241903293,1530991,0,1,"2017-03-06"
218.7,219.09,218.308,218.98,202.871882653,1765867,0,1,"2017-03-03"
219.99,220.02,218.75,218.86,202.760709824,1650696,0,1,"2017-03-02"
218.9,220.66,218.87,220.15,203.955817727,3325472,0,1,"2017-03-01"
217.34,217.58,216.72,217.07,201.102381804,2181041,0,1,"2017-02-28"
217.32,217.8956,217.02,217.71,201.695303554,1942241,0,1,"2017-02-27"
216.22,217.42,216.16,217.39,201.398842679,1637987,0,1,"2017-02-24"
217.54,217.54,216.3,217.13,201.157968218,1717171,0,1,"2017-02-23"
216.72,217.19,216.55,217.01,201.04679539,1471519,0,1,"2017-02-22"
216.32,217.32,216.2475,217.11,201.139439413,1893160,0,1,"2017-02-21"
214.84,215.84,214.7938,215.84,199.962860315,1452593,0,1,"2017-02-17"
215.74,215.9,214.73,215.51,199.657135037,1920430,0,1,"2017-02-16"
214.34,215.89,214.31,215.68,199.814629877,2050241,0,1,"2017-02-15"
213.55,214.59,213.16,214.59,198.804810021,2528144,0,1,"2017-02-14"
213.11,214,213.07,213.7,197.980278212,1756259,0,1,"2017-02-13"
212.13,212.8,212.01,212.57,196.933400746,1412364,0,1,"2017-02-10"
210.78,212.0432,210.74,211.72,196.145926547,1237378,0,1,"2017-02-09"
209.89,210.61,209.63,210.52,195.034198265,1096151,0,1,"2017-02-08"
210.65,210.8368,209.99,210.25,194.784059401,1194607,0,1,"2017-02-07"
210.12,210.5425,209.84,210.2,194.73773739,1345515,0,1,"2017-02-06"
210.08,210.73,209.77,210.64,195.145371093,4264496,0,1,"2017-02-03"
208.59,209.4,208.23,209.09,193.709388729,1661322,0,1,"2017-02-02"
209.62,209.86,208.37,209,193.626009108,2698551,0,1,"2017-02-01"
208.34,208.97,207.79,208.97,193.598215901,3787129,0,1,"2017-01-31"
209.48,209.52,207.88,208.98,193.607480303,2782355,0,1,"2017-01-30"
210.65,210.7579,210.03,210.25,194.784059401,1428164,0,1,"2017-01-27"
210.65,210.9,210.25,210.55,195.061991472,2485086,0,1,"2017-01-26"
209.98,210.77,209.79,210.71,195.210221909,2872970,0,1,"2017-01-25"
207.86,209.4,207.7479,208.97,193.598215901,1940125,0,1,"2017-01-24"
207.84,208.21,206.83,207.65,192.37531479,4586317,0,1,"2017-01-23"
208.14,208.7,207.56,208.13,192.820006103,2082660,0,1,"2017-01-20"
208.27,208.43,206.97,207.46,192.199291146,1666905,0,1,"2017-01-19"
208.01,208.22,207.42,208.16,192.84779931,1980467,0,1,"2017-01-18"
207.79,208.21,207.33,207.72,192.440165607,1690053,0,1,"2017-01-17"
208.18,208.78,208.13,208.46,193.125731381,2822744,0,1,"2017-01-13"
207.97,208.19,206.54,208.05,192.745890884,3244517,0,1,"2017-01-12"
207.84,208.51,207.12,208.51,193.172053392,5678042,0,1,"2017-01-11"
207.9,208.82,207.51,207.92,192.625453654,2189422,0,1,"2017-01-10"
208.34,208.48,207.885,207.95,192.653246861,1705181,0,1,"2017-01-09"
207.99,209.09,207.4,208.61,193.264697416,2194576,0,1,"2017-01-06"
207.75,208.04,207.013,207.8,192.514280826,2771884,0,1,"2017-01-05"
207.2,208.18,207.12,207.96,192.662511263,4622499,0,1,"2017-01-04"
206.68,207.33,205.56,206.74,191.532254177,4750181,0,1,"2017-01-03"
206.37,206.43,204.51,205.31,190.207444641,4251400,0,1,"2016-12-30"
206.1,206.47,205.51,206.02,190.865217207,1773088,0,1,"2016-12-29"
208,208.07,205.91,206.06,190.902274817,2227976,0,1,"2016-12-28"
207.48,208.15,207.48,207.7,192.421636802,1818503,0,1,"2016-12-27"
206.98,207.22,206.77,207.19,191.949152282,1279241,0,1,"2016-12-23"
207.16,207.24,206.5,207.01,191.78239304,1863775,1.296,1,"2016-12-22"
209.06,209.2,208.57,208.57,192.025451578,1546050,0,1,"2016-12-21"
208.92,209.3099,208.6768,209.14,192.550237057,3195261,0,1,"2016-12-20"
208.1,208.8,207.9274,208.34,191.813696033,2041693,0,1,"2016-12-19"
208.82,208.84,207.55,207.87,191.380978182,3073346,0,1,"2016-12-16"
207.72,209.2299,207.58,208.23,191.712421643,2812515,0,1,"2016-12-15"
208.84,209.59,206.98,207.46,191.003500908,4232920,0,1,"2016-12-14"
208.53,209.7,208.47,209.19,192.596270871,2670195,0,1,"2016-12-13"
207.92,208.42,207.3359,207.77,191.288910554,2419359,0,1,"2016-12-12"
207.02,208.03,206.98,208,191.500666099,1972005,0,1,"2016-12-09"
206.25,207.27,205.95,206.74,190.340613987,2973048,0,1,"2016-12-08"
203.45,206.32,203.3,206.2,189.843448796,2253885,0,1,"2016-12-07"
203.17,203.63,202.64,203.62,187.468103995,2413120,0,1,"2016-12-06"
202.64,203.3,202.415,202.91,186.814423837,2070921,0,1,"2016-12-05"
201.7,202.23,201.35,201.75,185.746439353,2119086,0,1,"2016-12-02"
202.68,202.71,201.24,201.61,185.617544674,3281407,0,1,"2016-12-01"
203.53,203.692,202.31,202.4,186.344878934,2360118,0,1,"2016-11-30"
202.51,203.35,202.17,202.86,186.768390023,1689610,0,1,"2016-11-29"
203.07,203.37,202.345,202.54,186.473773613,2193035,0,1,"2016-11-28"
203.08,203.5,202.96,203.5,187.357622842,1843091,0,1,"2016-11-25"
202.14,202.71,201.7724,202.69,186.611875055,1465781,0,1,"2016-11-23"
202.51,202.73,201.7741,202.51,186.446153325,2773430,0,1,"2016-11-22"
201.25,202.18,201.11,202.14,186.105503102,2641345,0,1,"2016-11-21"
201.16,201.32,200.44,200.66,184.742902208,1668283,0,1,"2016-11-18"
200.21,201.13,200.12,201.02,185.074345669,1176869,0,1,"2016-11-17"
199.78,200.29,199.65,200.07,184.199703204,1195176,0,1,"2016-11-16"
199.29,200.42,199.0702,200.41,184.512733138,2528093,0,1,"2016-11-15"
199.3,199.49,198.06,198.8,183.030444329,2651298,0,1,"2016-11-14"
198.42,198.96,197.7,198.77,183.00282404,1954176,0,1,"2016-11-11"
199.53,200.44,197.61,199.14,183.343474264,5124553,0,1,"2016-11-10"
194.94,199.3399,194.92,198.68,182.919963175,6119079,0,1,"2016-11-09"
195.31,197.18,195.0233,196.58,180.986542989,3048785,0,1,"2016-11-08"
194.17,195.74,194.01,195.68,180.157934337,2699111,0,1,"2016-11-07"
191.8,192.71,191.32,191.48,176.291093964,2221546,0,1,"2016-11-04"
192.79,193,191.39,191.74,176.530469797,1512147,0,1,"2016-11-03"
193.42,193.81,192.1,192.49,177.220977006,3395632,0,1,"2016-11-02"
195.52,195.54,192.45,193.77,178.399442644,2456360,0,1,"2016-11-01"
195.49,195.74,194.9801,195.13,179.651562384,1816259,0,1,"2016-10-31"
195.71,196.4,194.4,195.13,179.651562384,2632032,0,1,"2016-10-28"
197.04,197.07,195.65,195.75,180.222381677,1635461,0,1,"2016-10-27"
195.76,196.86,195.53,196.27,180.701133342,1202326,0,1,"2016-10-26"
197.13,197.39,196.48,196.71,181.106230905,1464904,0,1,"2016-10-25"
197.37,197.65,196.95,197.27,181.621809621,816971,0,1,"2016-10-24"
195.54,196.57,195.38,196.47,180.885268598,1376361,0,1,"2016-10-21"
196.37,196.97,195.7,196.42,180.839234784,1309798,0,1,"2016-10-20"
196.49,197.08,196.1297,196.74,181.133851193,1041362,0,1,"2016-10-19"
196.7,196.76,195.82,196.2,180.636686003,1263381,0,1,"2016-10-18"
195.64,195.9273,194.81,195.05,179.577908281,1323208,0,1,"2016-10-17"
196.65,197.12,195.61,195.63,180.111900523,1218830,0,1,"2016-10-14"
194.83,196.11,193.92,195.58,180.065866709,2407142,0,1,"2016-10-13"
196.12,196.74,195.5876,196.21,180.645892765,1458672,0,1,"2016-10-12"
198,198.07,195.19,195.96,180.415723696,2642914,0,1,"2016-10-11"
198.44,198.95,198.31,198.37,182.634553529,1297401,0,1,"2016-10-10"
